County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,DOL Vehicle ID,Vehicle Location,Electric Utility
India,Mysuru,Karnataka,735765,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,131,1865705,118687,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,948565,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,238,1335691,118688,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,232006,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,322,3953786,118689,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,665202,2023,Ola Electric,iQube,Battery Electric Vehicle (BEV),Eligible,324,2555400,118690,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,318318,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,218,3715979,118691,"Mysuru, Karnataka",TPDDL
India,Mysuru,Karnataka,916568,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Eligible,181,1053662,118692,"Mysuru, Karnataka",BESCOM
India,Mysuru,Karnataka,638282,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,237,3997627,118693,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,938418,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,379,3416841,118694,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,891878,2023,BYD India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,322,1463300,118695,"Mysuru, Karnataka",GUVNL
India,Mysuru,Karnataka,568445,2023,BYD India,450X,Battery Electric Vehicle (BEV),Eligible,239,1331382,118696,"Mysuru, Karnataka",TNEB
India,Mysuru,Karnataka,686077,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,270,3069606,118697,"Mysuru, Karnataka",TNEB
India,Mangaluru,Karnataka,536803,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Eligible,416,1210726,118698,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,631122,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Eligible,86,3081546,118699,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,628780,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,336,1944586,118700,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,956176,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,91,4199095,118701,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,262485,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,353,1980593,118702,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,380540,2023,BYD India,iQube,Battery Electric Vehicle (BEV),Not Eligible,449,1520740,118703,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,792012,2023,MG Motor India,450X,Battery Electric Vehicle (BEV),Not Eligible,224,3486925,118704,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,452526,2023,Ather Energy,ZS EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,499,4252463,118705,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,943967,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,506,4485536,118706,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,798948,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,111,3806934,118707,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,696758,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,407,2422392,118708,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,810239,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Eligible,426,1916024,118709,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,377333,2023,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,335,1953322,118710,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,258146,2023,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,440,2970588,118711,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,848269,2023,Mahindra Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,292,3416165,118712,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,218614,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,246,4434570,118713,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,113162,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,492,2912762,118714,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,512474,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,432,4003906,118715,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,426103,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,498,1594149,118716,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,478506,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,352,1751166,118717,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,293387,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Eligible,401,3946595,118718,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,337181,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,335,1596792,118719,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,773128,2023,Hyundai EV,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,92,2981464,118720,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,680791,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,235,916112,118721,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,812120,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Not Eligible,333,1697430,118722,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,680137,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,115,1574204,118723,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,688042,2023,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,240,3006736,118724,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,177949,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,457,2384910,118725,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,872835,2023,MG Motor India,Atto 3,Battery Electric Vehicle (BEV),Eligible,94,3047203,118726,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,562121,2023,Mahindra Electric,iQube,Battery Electric Vehicle (BEV),Not Eligible,265,2733364,118727,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,774074,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,140,1451786,118728,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,347507,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,258,3288496,118729,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,346507,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,93,1110063,118730,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,498534,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,392,1245346,118731,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,861580,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,472,2320279,118732,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,223580,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,82,2685492,118733,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,143876,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Eligible,157,2893154,118734,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,630924,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,499,2452614,118735,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,941661,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,168,1223026,118736,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,999367,2023,MG Motor India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,347,1779032,118737,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,988698,2023,TVS Motor,Kona EV,Battery Electric Vehicle (BEV),Eligible,505,4096608,118738,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,345309,2023,Hyundai EV,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,500,4119769,118739,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,419997,2023,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,457,3026906,118740,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,272224,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,519,1769837,118741,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,157822,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,142,3752379,118742,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,974406,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Not Eligible,200,2477129,118743,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,120064,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,405,1381915,118744,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,464324,2023,TVS Motor,iQube,Battery Electric Vehicle (BEV),Eligible,123,1027731,118745,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,133322,2023,Tata Motors,Atto 3,Battery Electric Vehicle (BEV),Eligible,343,4210186,118746,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,313170,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,106,4059841,118747,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,590004,2023,BYD India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,292,3557537,118748,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,786884,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,223,4035087,118749,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,110348,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,146,3920669,118750,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,613512,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,388,2809424,118751,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,725069,2023,Ather Energy,XUV400,Battery Electric Vehicle (BEV),Not Eligible,252,3955480,118752,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,564867,2023,Hyundai EV,iQube,Battery Electric Vehicle (BEV),Eligible,105,1870863,118753,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,187520,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,395,3837245,118754,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,889441,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Not Eligible,125,2008548,118755,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,866810,2023,TVS Motor,450X,Battery Electric Vehicle (BEV),Eligible,273,2834312,118756,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,444085,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,172,3217554,118757,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,357877,2023,Mahindra Electric,S1 Pro,Battery Electric Vehicle (BEV),Eligible,444,1468138,118758,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,336262,2023,Tata Motors,Atto 3,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,219,2994313,118759,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,224125,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,406,4486876,118760,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,768653,2023,Ola Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,126,2379744,118761,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,401496,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,114,4455135,118762,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,166820,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,136,3633750,118763,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,999178,2023,TVS Motor,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,224,1437342,118764,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,711155,2023,Mahindra Electric,450X,Battery Electric Vehicle (BEV),Eligible,384,1330695,118765,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,551377,2023,Ather Energy,450X,Battery Electric Vehicle (BEV),Not Eligible,478,2075267,118766,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,605101,2023,Ather Energy,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,159,2320977,118767,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,114497,2023,Mahindra Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,250,3195612,118768,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,647555,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Eligible,275,4239749,118769,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,762723,2023,MG Motor India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,167,4053475,118770,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,287595,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Not Eligible,492,4039785,118771,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,483261,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Eligible,365,1147202,118772,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,751513,2023,MG Motor India,Kona EV,Battery Electric Vehicle (BEV),Eligible,295,3457328,118773,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,175951,2023,Ola Electric,450X,Battery Electric Vehicle (BEV),Eligible,343,2599034,118774,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,131843,2023,Hyundai EV,450X,Battery Electric Vehicle (BEV),Eligible,461,2838598,118775,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,646297,2023,BYD India,Nexon EV,Battery Electric Vehicle (BEV),Eligible,329,4293014,118776,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,948309,2023,BYD India,ZS EV,Battery Electric Vehicle (BEV),Eligible,157,3128936,118777,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,548283,2023,BYD India,Kona EV,Battery Electric Vehicle (BEV),Eligible,415,3915192,118778,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,970837,2023,Hyundai EV,ZS EV,Battery Electric Vehicle (BEV),Not Eligible,426,4077754,118779,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,233371,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Eligible,92,4435528,118780,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,820574,2023,Tata Motors,ZS EV,Battery Electric Vehicle (BEV),Eligible,494,4027555,118781,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,259512,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,477,3979892,118782,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,687642,2023,Hyundai EV,S1 Pro,Battery Electric Vehicle (BEV),Eligible,449,3506476,118783,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,830448,2023,TVS Motor,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Not Eligible,225,1952310,118784,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,261045,2023,Mahindra Electric,iQube,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,435,3824155,118785,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,957237,2023,TVS Motor,Atto 3,Battery Electric Vehicle (BEV),Eligible,236,1614974,118786,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,726711,2023,Hyundai EV,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,249,3170702,118787,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,808150,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,214,3687176,118788,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,989527,2023,Hyundai EV,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,196,2466932,118789,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,732216,2023,Hyundai EV,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,425,4028522,118790,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,480590,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,455,2652120,118791,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,734094,2023,Ather Energy,Nexon EV,Battery Electric Vehicle (BEV),Eligible,245,1228321,118792,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,376949,2023,Ola Electric,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,380,3088716,118793,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,932216,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,213,3205116,118794,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,671821,2023,BYD India,XUV400,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,165,3807715,118795,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,575160,2023,Tata Motors,Nexon EV,Battery Electric Vehicle (BEV),Eligible,341,2626732,118796,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,711028,2023,Hyundai EV,XUV400,Battery Electric Vehicle (BEV),Eligible,409,4204035,118797,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,950219,2023,Tata Motors,Kona EV,Battery Electric Vehicle (BEV),Eligible,93,1457804,118798,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,988953,2023,Ola Electric,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,278,1325127,118799,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,954956,2023,Tata Motors,S1 Pro,Battery Electric Vehicle (BEV),Eligible,248,4189668,118800,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,377577,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,396,3660509,118801,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,516006,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,178,2224443,118802,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,145927,2023,Ather Energy,Atto 3,Battery Electric Vehicle (BEV),Not Eligible,216,3171041,118803,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,117057,2023,BYD India,S1 Pro,Battery Electric Vehicle (BEV),Eligible,355,4233101,118804,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,769114,2023,Tata Motors,iQube,Battery Electric Vehicle (BEV),Not Eligible,511,2397785,118805,"Mangaluru, Karnataka",TNEB
India,Mangaluru,Karnataka,676626,2023,MG Motor India,XUV400,Battery Electric Vehicle (BEV),Not Eligible,374,4269983,118806,"Mangaluru, Karnataka",UPPCL
India,Mangaluru,Karnataka,132510,2023,Hyundai EV,Kona EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,473,3604002,118807,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,946981,2023,BYD India,Atto 3,Battery Electric Vehicle (BEV),Eligible,198,2467153,118808,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,331510,2023,BYD India,Nexon EV,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,103,3598770,118809,"Mangaluru, Karnataka",GUVNL
India,Mangaluru,Karnataka,737559,2023,Ola Electric,XUV400,Battery Electric Vehicle (BEV),Eligible,286,2441828,118810,"Mangaluru, Karnataka",BESCOM
India,Mangaluru,Karnataka,977384,2023,MG Motor India,ZS EV,Battery Electric Vehicle (BEV),Eligible,387,4489067,118811,"Mangaluru, Karnataka",Adani Electricity
India,Mangaluru,Karnataka,980723,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,375,4191042,118812,"Mangaluru, Karnataka",TPDDL
India,Mangaluru,Karnataka,806955,2023,Mahindra Electric,Kona EV,Battery Electric Vehicle (BEV),Not Eligible,440,1674759,118813,"Mangaluru, Karnataka",GUVNL
India,Chennai,Tamil Nadu,147197,2023,Ola Electric,ZS EV,Battery Electric Vehicle (BEV),Eligible,145,1644447,118814,"Chennai, Tamil Nadu",TNEB
India,Chennai,Tamil Nadu,474978,2023,Hyundai EV,Nexon EV,Battery Electric Vehicle (BEV),Eligible,99,3119502,118815,"Chennai, Tamil Nadu",Adani Electricity
India,Chennai,Tamil Nadu,168543,2023,Tata Motors,450X,Battery Electric Vehicle (BEV),Eligible,460,3218451,118816,"Chennai, Tamil Nadu",Adani Electricity
India,Chennai,Tamil Nadu,316280,2023,Ather Energy,Kona EV,Battery Electric Vehicle (BEV),Eligible,397,3646937,118817,"Chennai, Tamil Nadu",TNEB
India,Chennai,Tamil Nadu,734092,2023,TVS Motor,ZS EV,Battery Electric Vehicle (BEV),Eligible,484,3618049,118818,"Chennai, Tamil Nadu",Adani Electricity
India,Chennai,Tamil Nadu,181762,2023,MG Motor India,iQube,Battery Electric Vehicle (BEV),Eligible,366,2750703,118819,"Chennai, Tamil Nadu",TNEB
India,Chennai,Tamil Nadu,325035,2023,Tata Motors,XUV400,Battery Electric Vehicle (BEV),Eligible,210,2011201,118820,"Chennai, Tamil Nadu",TPDDL
India,Chennai,Tamil Nadu,719685,2023,Mahindra Electric,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,203,3694061,118821,"Chennai, Tamil Nadu",TNEB
India,Chennai,Tamil Nadu,894526,2023,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,239,995082,118822,"Chennai, Tamil Nadu",BESCOM
India,Chennai,Tamil Nadu,893949,2023,BYD India,450X,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,172,3354357,118823,"Chennai, Tamil Nadu",Adani Electricity
India,Chennai,Tamil Nadu,703142,2023,MG Motor India,S1 Pro,Plug-in Hybrid Electric Vehicle (PHEV),Eligible,499,4263431,118824,"Chennai, Tamil Nadu",UPPCL
India,Chennai,Tamil Nadu,133229,2023,TVS Motor,Nexon EV,Battery Electric Vehicle (BEV),Not Eligible,206,3569080,118825,"Chennai, Tamil Nadu",TPDDL
